id,area,bbox_y,bbox_x,bbox_h,bbox_w,tile_sources,is_boundary
2318,32669,2448,2147,234,356,r2048_c1792|r2048_c2304|r2560_c1792|r2560_c2304,True
2319,225,2474,2048,21,21,r2048_c1792,False
2320,370,2096,2027,43,20,r2048_c1792,False
2321,964,2106,1953,51,44,r2048_c1792,False
2322,3756,2241,2261,69,107,r2048_c1792|r2048_c2304,True
2323,147,2086,1921,17,13,r2048_c1792,False
2324,118,2176,2132,19,12,r2048_c1792,False
2325,303,2507,2100,20,20,r2048_c1792,False
2326,144,2323,2054,18,10,r2048_c1792,False
2327,1051,2132,2198,42,36,r2048_c1792,False
2328,1504,2465,1864,73,88,r2048_c1792,False
2329,253,2262,2021,25,28,r2048_c1792,False
2330,1132,2271,2188,33,60,r2048_c1792,False
2331,2162,2254,1845,55,81,r2048_c1792,False
2332,266,2345,2001,18,24,r2048_c1792,False
2333,1179,2219,1902,51,92,r2048_c1792,False
2334,134,2144,2045,15,13,r2048_c1792,False
2335,27,2485,1807,34,34,r2048_c1792,False
2336,13,2050,1870,12,10,r2048_c1792,False
2337,323,2061,2132,40,35,r2048_c1792,False
2338,107,2443,2170,17,14,r2048_c1792,False
2339,113,2078,2123,27,22,r2048_c1792,False
2340,136,2400,1997,20,12,r2048_c1792,False
2341,51,2261,2121,12,6,r2048_c1792,False
2342,201,2138,1917,19,16,r2048_c1792,False
2343,126,2260,2123,35,29,r2048_c1792,False
2344,64,2049,2088,30,19,r2048_c1792,False
2345,278,2344,1997,30,35,r2048_c1792,False
2346,67,2130,2200,14,32,r2048_c1792,False
2347,114,2085,1920,25,18,r2048_c1792,False
2348,3516,2481,2087,154,43,r2048_c1792|r2560_c1792,True
2349,2306,2049,1867,76,59,r2048_c1792,False
2350,645,2358,2094,47,51,r2048_c1792,False
2351,51,2414,2265,14,8,r2048_c1792,False
2352,221,2276,2027,23,14,r2048_c1792,False
2353,6,2237,1945,94,62,r2048_c1792,False
2354,200,2197,1927,14,25,r2048_c1792,False
2355,3638,2225,1992,85,78,r2048_c1792,False
2356,503,2050,2199,139,83,r2048_c1792,False
2357,12970,2303,2171,256,97,r2048_c1792,False
2358,347,2218,1807,41,35,r2048_c1792,False
2359,33,2196,1925,15,32,r2048_c1792,False
2360,4,2399,1997,14,12,r2048_c1792,False
2361,5,2380,2136,26,10,r2048_c1792,False
2362,1,2086,1850,1,1,r2048_c1792,False
2363,24,2053,2026,86,19,r2048_c1792,False
2364,2475,2329,2093,62,70,r2048_c1792,False
2365,10427,2332,2254,169,187,r2048_c1792|r2048_c2304,True
2366,86,2160,1941,25,17,r2048_c1792,False
2367,136,2134,2118,26,16,r2048_c1792,False
2368,88,2216,2166,28,35,r2048_c1792,False
2369,346,2318,2023,19,24,r2048_c1792,False
2370,76,2270,2140,11,11,r2048_c1792,False
2371,258,2277,2181,25,19,r2048_c1792,False
2372,597,2062,2069,44,25,r2048_c1792,False
2373,436,2049,1947,24,26,r2048_c1792,False
2374,1606,2385,1938,142,42,r2048_c1792,False
2375,212,2477,2066,19,14,r2048_c1792,False
2376,1032,2143,2162,67,59,r2048_c1792,False
2377,1471,2057,2106,78,66,r2048_c1792,False
2378,576,2072,2175,56,25,r2048_c1792,False
2379,932,2048,2169,36,54,r2048_c1792,False
2380,177,2205,2091,24,13,r2048_c1792,False
2381,775,2263,2251,54,30,r2048_c1792,False
2382,210,2322,2272,17,19,r2048_c1792,False
2383,647,2212,2208,49,41,r2048_c1792,False
2384,1868,2171,2203,89,89,r2048_c1792,False
2385,1819,2321,1934,81,88,r2048_c1792,False
2386,1486,2287,2127,48,46,r2048_c1792,False
2387,187,2300,2169,12,23,r2048_c1792,False
2388,526,2312,2106,31,41,r2048_c1792,False
2389,439,2305,2290,28,25,r2048_c1792|r2048_c2304,True
2390,540,2195,2070,40,26,r2048_c1792,False
2391,213,2334,2074,19,18,r2048_c1792,False
2392,436,2241,2123,22,25,r2048_c1792,False
2393,1101,2222,1882,21,75,r2048_c1792,False
2394,314,2105,2074,36,22,r2048_c1792,False
2395,1757,2417,2031,63,121,r2048_c1792,False
2396,288,2136,2169,21,27,r2048_c1792,False
2397,912,2337,2256,98,28,r2048_c1792,False
2398,47,2142,2499,6,10,r2048_c2304,False
2399,3256,2306,2347,45,112,r2048_c2304,False
2400,1159,2420,2671,24,70,r2048_c2304,False
2401,712,2492,2646,21,52,r2048_c2304,False
2402,418,2467,2691,15,34,r2048_c2304,False
2403,12820,2520,2542,174,111,r2048_c2304|r2560_c2304,True
2404,738,2375,2659,16,69,r2048_c2304,False
2405,4745,2406,2528,78,94,r2048_c2304,False
2406,933,2237,2320,25,64,r2048_c2304,False
2407,1618,2431,2477,43,59,r2048_c2304,False
2408,1521,2170,2470,72,82,r2048_c2304,False
2409,1852,2157,2598,58,109,r2048_c2304,False
2410,12585,2505,2654,185,103,r2048_c2304|r2560_c2304,True
2411,136,2156,2330,11,20,r2048_c2304,False
2412,85,2121,2588,14,7,r2048_c2304,False
2413,7,2546,2500,13,4,r2048_c2304,False
2414,216,2449,2582,22,17,r2048_c2304,False
2415,1255,2336,2515,22,73,r2048_c2304,False
2416,21839,2440,2716,265,255,r2048_c2304|r2048_c2816|r2560_c2304|r2560_c2816,True
2417,1,2458,2305,1,1,r2048_c2304,False
2418,499,2321,2314,31,47,r2048_c2304,False
2419,496,2464,2741,24,25,r2048_c2304,False
2420,2,2209,2599,3,27,r2048_c2304,False
2421,17887,2524,2379,177,191,r2048_c2304|r2560_c2304,True
2422,421,2340,2535,26,109,r2048_c2304,False
2423,488,2527,2539,32,20,r2048_c2304,False
2424,313,2196,2388,22,26,r2048_c2304,False
2425,158,2448,2582,26,26,r2048_c2304,False
2426,33,2528,2536,31,12,r2048_c2304,False
2427,243,2192,2375,29,24,r2048_c2304,False
2428,378,2238,2685,19,26,r2048_c2304,False
2429,753,2190,2351,36,32,r2048_c2304,False
2430,8610,2298,2680,147,240,r2048_c2304|r2048_c2816,True
2431,365,2432,2779,25,23,r2048_c2304,False
2432,204,2311,2526,10,27,r2048_c2304,False
2433,384,2299,2490,18,37,r2048_c2304,False
2434,101,2525,2641,35,12,r2048_c2304,False
2435,30,2471,2712,10,16,r2048_c2304,False
2436,230,2357,2755,32,61,r2048_c2304,False
2437,385,2370,2659,24,82,r2048_c2304,False
2438,270,2319,2374,35,90,r2048_c2304,False
2439,198,2492,2618,11,25,r2048_c2304,False
2440,36,2505,2657,9,26,r2048_c2304,False
2441,63,2100,2685,9,16,r2048_c2304,False
2442,45,2353,2590,6,63,r2048_c2304,False
2443,103,2443,2564,43,60,r2048_c2304,False
2444,92,2448,2518,26,22,r2048_c2304,False
2445,230,2506,2517,12,27,r2048_c2304,False
2446,54,2188,2358,41,22,r2048_c2304,False
2447,104,2508,2734,36,17,r2048_c2304,False
2448,53,2345,2336,11,7,r2048_c2304,False
2449,134,2494,2554,11,18,r2048_c2304,False
2450,69,2467,2690,17,39,r2048_c2304,False
2451,1370,2376,2544,28,107,r2048_c2304,False
2452,56,2344,2696,19,78,r2048_c2304,False
2453,2,2403,2640,2,6,r2048_c2304,False
2454,75,2307,2671,8,19,r2048_c2304,False
2455,1574,2491,2716,61,41,r2048_c2304,False
2456,25,2345,2685,7,87,r2048_c2304,False
2457,87,2411,2629,10,12,r2048_c2304,False
2458,31,2534,2495,24,10,r2048_c2304,False
2459,4463,2089,2415,104,105,r2048_c2304,False
2460,10,2052,2518,14,9,r2048_c2304,False
2461,5203,2140,2446,86,114,r2048_c2304,False
2462,11,2467,2596,7,8,r2048_c2304,False
2463,287,2419,2676,26,72,r2048_c2304,False
2464,69,2296,2482,21,45,r2048_c2304,False
2465,30,2152,2697,19,11,r2048_c2304,False
2466,40,2192,2382,27,19,r2048_c2304,False
2467,66,2245,2325,18,64,r2048_c2304,False
2468,13,2141,2498,3,13,r2048_c2304,False
2469,43,2281,2334,19,34,r2048_c2304,False
2470,1279,2269,2455,42,152,r2048_c2304,False
2471,1292,2252,2551,32,57,r2048_c2304,False
2472,63,2542,2592,17,7,r2048_c2304,False
2473,3,2232,2306,3,7,r2048_c2304,False
2474,228,2106,2388,31,19,r2048_c2304,False
2475,46,2537,2568,12,8,r2048_c2304,False
2476,1093,2372,2478,21,67,r2048_c2304,False
2477,3259,2171,2680,166,306,r2048_c2304|r2048_c2816,True
2478,3710,2252,2414,77,265,r2048_c2304,False
2479,940,2357,2653,16,95,r2048_c2304,False
2480,356,2455,2635,16,28,r2048_c2304,False
2481,659,2471,2618,14,64,r2048_c2304,False
2482,477,2461,2773,21,34,r2048_c2304,False
2483,361,2224,2445,23,31,r2048_c2304,False
2484,231,2414,2480,19,19,r2048_c2304,False
2485,812,2321,2572,22,71,r2048_c2304,False
2486,2100,2313,2505,25,159,r2048_c2304,False
2487,530,2243,2755,28,47,r2048_c2304,False
2488,508,2232,2759,25,37,r2048_c2304,False
2489,468,2139,2363,40,17,r2048_c2304,False
2490,603,2185,2397,34,43,r2048_c2304,False
2491,259,2453,2683,12,25,r2048_c2304,False
2492,332,2437,2636,17,35,r2048_c2304,False
2493,1159,2486,390,42,41,r2048_c256,False
2494,578,2048,598,22,45,r2048_c256,False
2495,11065,2200,704,172,129,r2048_c256|r2048_c768,True
2496,298,2500,755,27,13,r2048_c256,False
2497,331,2410,500,21,22,r2048_c256,False
2498,11086,2324,633,178,133,r2048_c256,False
2499,856,2069,572,34,54,r2048_c256,False
2500,157,2437,550,14,15,r2048_c256,False
2501,310,2150,265,32,15,r2048_c256,False
2502,2758,2236,610,83,89,r2048_c256,False
2503,5664,2108,546,101,122,r2048_c256,False
2504,2,2330,704,7,1,r2048_c256,False
2505,956,2275,488,69,18,r2048_c256,False
2506,929,2481,457,25,49,r2048_c256,False
2507,3772,2081,379,190,52,r2048_c256,False
2508,601,2369,336,38,21,r2048_c256,False
2509,479,2049,378,223,71,r2048_c256,False
2510,1871,2480,457,33,171,r2048_c256,False
2511,464,2048,538,98,74,r2048_c256,False
2512,1363,2181,663,322,105,r2048_c256,False
2513,488,2357,510,32,21,r2048_c256,False
2514,78,2235,666,37,35,r2048_c256,False
2515,121,2489,414,31,21,r2048_c256,False
2516,85,2369,347,35,12,r2048_c256,False
2517,1170,2436,390,38,54,r2048_c256,False
2518,53,2524,683,6,19,r2048_c256,False
2519,46,2273,505,13,6,r2048_c256,False
2520,367,2150,733,50,16,r2048_c256,False
2521,46,2150,725,56,23,r2048_c256,False
2522,181,2376,424,19,21,r2048_c256,False
2523,1247,2097,659,41,49,r2048_c256,False
2524,416,2278,527,57,13,r2048_c256,False
2525,207,2074,545,54,15,r2048_c256,False
2526,496,2435,443,26,36,r2048_c256,False
2527,1311,2202,660,61,54,r2048_c256,False
2528,10,2306,488,8,4,r2048_c256,False
2529,1,2096,553,1,1,r2048_c256,False
2530,444,2242,617,77,54,r2048_c256,False
2531,617,2410,538,45,36,r2048_c256,False
2532,1113,2279,515,120,41,r2048_c256,False
2533,1279,2237,512,87,38,r2048_c256,False
2534,81,2049,536,181,53,r2048_c256,False
2535,1977,2274,304,152,111,r2048_c256,False
2536,427,2173,653,63,60,r2048_c256,False
2537,55,2101,709,10,7,r2048_c256,False
2538,32,2438,392,34,54,r2048_c256,False
2539,2974,2462,446,68,94,r2048_c256,False
2540,105,2327,586,17,7,r2048_c256,False
2541,240,2411,466,15,22,r2048_c256,False
2542,93,2250,611,14,13,r2048_c256,False
2543,8,2219,757,5,4,r2048_c256,False
2544,24,2402,276,23,19,r2048_c256,False
2545,561,2181,679,73,66,r2048_c256,False
2546,4238,2467,450,64,218,r2048_c256,False
2547,39,2410,517,16,10,r2048_c256,False
2548,546,2405,626,91,56,r2048_c256,False
2549,734,2340,459,55,42,r2048_c256,False
2550,162,2382,486,17,16,r2048_c256,False
2551,614,2207,518,42,29,r2048_c256,False
2552,179,2256,497,16,18,r2048_c256,False
2553,447,2306,403,66,41,r2048_c256,False
2554,99,2274,468,10,12,r2048_c256,False
2555,239,2428,603,28,15,r2048_c256,False
2556,154,2460,618,23,16,r2048_c256,False
2557,133,2314,574,20,13,r2048_c256,False
2558,324,2387,586,35,24,r2048_c256,False
2559,160,2196,506,29,10,r2048_c256,False
2560,172,2306,463,23,13,r2048_c256,False
2561,381,2139,496,41,24,r2048_c256,False
2562,406,2087,493,41,16,r2048_c256,False
2563,368,2215,592,20,27,r2048_c256,False
2564,361,2355,478,39,25,r2048_c256,False
2565,826,2240,565,71,25,r2048_c256,False
2566,183,2345,590,18,15,r2048_c256,False
2567,302,2078,751,27,14,r2048_c256,False
2568,131,2105,742,9,21,r2048_c256,False
2569,191,2208,628,15,20,r2048_c256,False
2570,142,2048,489,14,18,r2048_c256,False
2571,829,2111,658,94,89,r2048_c256,False
2572,108,2403,418,10,16,r2048_c256,False
2573,150,2294,467,11,16,r2048_c256,False
2574,148,2304,480,19,12,r2048_c256,False
2575,155,2338,511,16,14,r2048_c256,False
2576,97,2330,444,15,7,r2048_c256,False
2577,133,2349,435,15,11,r2048_c256,False
2578,1111,2152,467,59,26,r2048_c256,False
2579,351,2062,494,27,17,r2048_c256,False
2580,377,2392,458,20,27,r2048_c256,False
2581,1524,2144,3090,46,44,r2048_c2816,False
2582,216,2367,3271,21,14,r2048_c2816,False
2583,90,2267,2843,10,11,r2048_c2816,False
2584,6935,2454,2840,106,108,r2048_c2816,False
2585,4405,2097,3059,94,103,r2048_c2816,False
2586,797,2399,2822,26,49,r2048_c2816,False
2587,31,2101,3059,31,30,r2048_c2816,False
2588,190,2417,3196,9,27,r2048_c2816,False
2589,304,2430,3126,22,30,r2048_c2816,False
2590,201,2195,3113,16,16,r2048_c2816,False
2591,12120,2520,3145,136,139,r2048_c2816|r2560_c2816,True
2592,5813,2344,3127,82,177,r2048_c2816,False
2593,2527,2494,3216,63,80,r2048_c2816,False
2594,72,2269,2832,12,15,r2048_c2816,False
2595,3201,2209,3119,163,101,r2048_c2816,False
2596,19,2209,3183,41,37,r2048_c2816,False
2597,389,2180,3082,31,21,r2048_c2816,False
2598,31,2226,3191,64,25,r2048_c2816,False
2599,2412,2515,2925,106,87,r2048_c2816|r2560_c2816,True
2600,2690,2214,3139,89,47,r2048_c2816,False
2601,230,2126,3179,22,14,r2048_c2816,False
2602,1430,2247,3064,39,52,r2048_c2816,False
2603,5904,2155,2923,169,124,r2048_c2816,False
2604,542,2272,3233,25,30,r2048_c2816,False
2605,42,2193,3121,9,10,r2048_c2816,False
2606,213,2111,2816,142,169,r2048_c2816,False
2607,442,2486,2837,73,59,r2048_c2816,False
2608,5,2272,3241,1,5,r2048_c2816,False
2609,3,2157,3133,3,1,r2048_c2816,False
2610,9589,2526,2953,137,211,r2048_c2816|r2560_c2816,True
2611,507,2454,2878,106,78,r2048_c2816,False
2612,149,2284,3109,20,12,r2048_c2816,False
2613,76,2181,3263,10,13,r2048_c2816,False
2614,169,2321,2884,23,18,r2048_c2816,False
2615,34,2360,3288,13,7,r2048_c2816,False
2616,237,2398,2845,26,37,r2048_c2816,False
2617,169,2190,3093,20,17,r2048_c2816,False
2618,88,2506,3292,18,9,r2048_c2816,False
2619,80,2099,3142,38,21,r2048_c2816,False
2620,125,2519,3225,40,39,r2048_c2816,False
2621,11,2134,3193,4,4,r2048_c2816,False
2622,109,2388,2994,15,12,r2048_c2816,False
2623,780,2353,3015,30,43,r2048_c2816,False
2624,98,2172,3154,12,14,r2048_c2816,False
2625,64,2542,3079,11,11,r2048_c2816,False
2626,122,2519,3038,16,13,r2048_c2816,False
2627,3158,2292,2974,60,90,r2048_c2816,False
2628,1329,2203,3263,67,43,r2048_c2816,False
2629,198,2482,3293,21,18,r2048_c2816,False
2630,68,2310,2864,10,10,r2048_c2816,False
2631,107,2400,3299,12,12,r2048_c2816,False
2632,130,2228,3227,15,15,r2048_c2816,False
2633,10936,2471,3070,88,242,r2048_c2816,False
2634,50,2194,3097,16,35,r2048_c2816,False
2635,348,2376,2892,20,21,r2048_c2816,False
2636,253,2476,3099,23,20,r2048_c2816,False
2637,446,2381,3075,21,38,r2048_c2816,False
2638,684,2387,3024,23,48,r2048_c2816,False
2639,681,2473,3016,37,33,r2048_c2816,False
2640,253,2429,2863,13,28,r2048_c2816,False
2641,1020,2449,2974,65,24,r2048_c2816,False
2642,1190,2415,2898,36,69,r2048_c2816,False
2643,1473,2347,2947,49,57,r2048_c2816,False
2644,867,2346,2919,38,32,r2048_c2816,False
2645,380,2418,3007,53,25,r2048_c2816,False
2646,1279,2405,2964,40,67,r2048_c2816,False
2647,334,2513,2971,14,34,r2048_c2816,False
2648,427,2512,3012,28,28,r2048_c2816,False
2649,255,2535,3041,13,29,r2048_c2816,False
2650,209,2393,3008,13,20,r2048_c2816,False
2651,159,2322,2948,20,19,r2048_c2816,False
2652,985,2287,3020,69,65,r2048_c2816,False
2653,929,2254,2948,69,96,r2048_c2816,False
2654,801,2366,2838,27,64,r2048_c2816,False
2655,438,2392,2950,22,31,r2048_c2816,False
2656,224,2500,3046,30,13,r2048_c2816,False
2657,639,2452,2996,66,17,r2048_c2816,False
2658,209,2482,3012,40,22,r2048_c2816,False
2659,1060,2381,2897,41,53,r2048_c2816,False
2660,266,2415,2891,26,30,r2048_c2816,False
2661,1745,2374,768,121,22,r2048_c768,False
2662,863,2448,954,64,27,r2048_c768,False
2663,1565,2246,921,69,34,r2048_c768,False
2664,540,2261,888,35,23,r2048_c768,False
2665,1539,2197,975,53,38,r2048_c768,False
2666,231,2296,1095,28,16,r2048_c768,False
2667,335,2385,857,42,16,r2048_c768,False
2668,3993,2049,839,90,67,r2048_c768,False
2669,262,2476,785,26,13,r2048_c768,False
2670,387,2136,965,50,12,r2048_c768,False
2671,484,2374,769,123,25,r2048_c768,False
2672,306,2446,840,31,19,r2048_c768,False
2673,1023,2500,1010,31,61,r2048_c768,False
2674,65,2475,796,14,7,r2048_c768,False
2675,84,2346,1029,15,10,r2048_c768,False
2676,138,2451,1132,21,13,r2048_c768,False
2677,308,2050,1054,141,56,r2048_c768,False
2678,73,2156,975,22,6,r2048_c768,False
2679,148,2439,909,15,16,r2048_c768,False
2680,127,2499,1097,14,15,r2048_c768,False
2681,6936,2308,850,163,70,r2048_c768,False
2682,5,2489,768,8,12,r2048_c768,False
2683,123,2282,784,50,33,r2048_c768,False
2684,101,2309,959,15,11,r2048_c768,False
2685,281,2049,854,92,54,r2048_c768,False
2686,318,2411,1113,27,19,r2048_c768,False
2687,175,2514,1081,17,19,r2048_c768,False
2688,76,2203,857,12,11,r2048_c768,False
2689,411,2247,928,75,30,r2048_c768,False
2690,64,2186,1049,9,9,r2048_c768,False
2691,350,2525,1040,26,27,r2048_c768,False
2692,694,2329,770,67,57,r2048_c768,False
2693,4593,2367,949,140,69,r2048_c768,False
2694,248,2465,1046,23,17,r2048_c768,False
2695,134,2526,982,9,22,r2048_c768,False
2696,42,2136,966,14,10,r2048_c768,False
2697,3075,2281,808,106,55,r2048_c768,False
2698,262,2160,807,28,19,r2048_c768,False
2699,205,2200,995,47,22,r2048_c768,False
2700,133,2483,1091,12,24,r2048_c768,False
2701,35,2513,1081,13,19,r2048_c768,False
2702,353,2472,866,26,22,r2048_c768,False
2703,1024,2150,998,42,33,r2048_c768,False
2704,7377,2308,984,218,97,r2048_c768,False
2705,78,2275,1161,17,8,r2048_c768,False
2706,364,2056,932,44,15,r2048_c768,False
2707,538,2048,917,48,31,r2048_c768,False
2708,546,2411,920,37,25,r2048_c768,False
2709,745,2248,869,56,30,r2048_c768,False
2710,1010,2220,915,97,36,r2048_c768,False
2711,858,2119,982,52,69,r2048_c768,False
2712,622,2056,965,59,20,r2048_c768,False
2713,193,2117,976,27,12,r2048_c768,False
2714,296,2143,980,30,18,r2048_c768,False
2715,206,2329,947,17,20,r2048_c768,False
2716,533,2284,972,21,32,r2048_c768,False
2717,419,2263,970,20,32,r2048_c768,False
2718,394,2248,974,17,35,r2048_c768,False
2719,467,2133,950,46,16,r2048_c768,False
2720,328,2091,953,37,14,r2048_c768,False
2721,488,2355,925,59,25,r2048_c768,False
2722,636,2351,976,66,31,r2048_c768,False
2723,536,2322,923,38,28,r2048_c768,False
2724,2536,2361,896,196,47,r2048_c768,False
2725,757,2192,908,94,40,r2048_c768,False
2726,14107,2200,1254,235,173,r2048_c1280|r2048_c768,True
2727,519,2321,1206,23,35,r2048_c768,False
2728,199,2296,1186,21,17,r2048_c768,False
2729,477,2208,958,49,13,r2048_c768,False
2730,186,2601,2243,18,15,r2560_c1792,False
2731,72,2753,2289,11,8,r2560_c1792,False
2732,1663,2615,1792,45,52,r2560_c1792,False
2733,1271,2981,2039,63,32,r2560_c1792,False
2734,4115,2989,1897,83,104,r2560_c1792,False
2735,730,2881,1987,35,28,r2560_c1792,False
2736,357,2716,2234,27,19,r2560_c1792,False
2737,627,2811,2158,29,30,r2560_c1792,False
2738,656,2716,1792,41,61,r2560_c1792,False
2739,146,2804,2222,18,17,r2560_c1792,False
2740,421,2977,2060,22,28,r2560_c1792,False
2741,1070,2762,2002,39,37,r2560_c1792,False
2742,863,2875,2042,31,39,r2560_c1792,False
2743,4927,2873,1868,105,67,r2560_c1792,False
2744,1619,2560,1872,28,98,r2560_c1792,False
2745,843,2916,2066,33,40,r2560_c1792,False
2746,1640,2859,2015,68,33,r2560_c1792,False
2747,3235,2933,2026,49,92,r2560_c1792,False
2748,199,2606,2157,27,10,r2560_c1792,False
2749,234,2775,2036,13,25,r2560_c1792,False
2750,601,2890,1942,40,25,r2560_c1792,False
2751,119,2710,2056,14,10,r2560_c1792,False
2752,1576,2882,1822,74,113,r2560_c1792,False
2753,103,2966,2106,11,17,r2560_c1792,False
2754,5,2638,2295,17,2,r2560_c1792,False
2755,795,2848,1982,32,34,r2560_c1792,False
2756,85,2811,2176,21,13,r2560_c1792,False
2757,187,2866,2238,16,20,r2560_c1792,False
2758,616,3005,1990,67,20,r2560_c1792,False
2759,468,2560,2080,78,54,r2560_c1792,False
2760,1253,2748,2141,44,50,r2560_c1792,False
2761,52,2670,2183,12,7,r2560_c1792,False
2762,294,2658,1968,51,12,r2560_c1792,False
2763,107,2825,2247,13,13,r2560_c1792,False
2764,131,2990,1960,17,32,r2560_c1792,False
2765,149,2772,2044,14,24,r2560_c1792,False
2766,147,2757,2242,15,15,r2560_c1792,False
2767,105,2605,2005,11,13,r2560_c1792,False
2768,814,2834,2216,35,46,r2560_c1792,False
2769,127,2812,2262,15,13,r2560_c1792,False
2770,99,2826,2229,11,12,r2560_c1792,False
2771,27556,2568,2137,341,204,r2560_c1792|r2560_c2304,True
2772,18053,2860,1837,211,284,r2560_c1792,False
2773,169,2799,2227,21,20,r2560_c1792,False
2774,131,2598,2162,32,9,r2560_c1792,False
2775,1,2982,2089,1,1,r2560_c1792,False
2776,47,2758,2235,9,10,r2560_c1792,False
2777,51,2733,2222,9,9,r2560_c1792,False
2778,154,2827,2205,16,16,r2560_c1792,False
2779,31411,2561,1932,271,171,r2560_c1792,False
2780,1,2888,2015,1,1,r2560_c1792,False
2781,15,2738,2222,7,11,r2560_c1792,False
2782,4,2560,1843,5,7,r2560_c1792,False
2783,181,2741,1942,27,26,r2560_c1792,False
2784,10,2943,1836,59,33,r2560_c1792,False
2785,222,2708,2237,30,22,r2560_c1792,False
2786,90,2840,2100,11,13,r2560_c1792,False
2787,81,2804,2202,10,11,r2560_c1792,False
2788,657,2638,2014,48,48,r2560_c1792,False
2789,61,2634,2587,9,9,r2560_c2304,False
2790,16643,2676,2737,195,432,r2560_c2304|r2560_c2816,True
2791,80,2888,2355,17,5,r2560_c2304,False
2792,1034,2568,2776,75,26,r2560_c2304,False
2793,596,2814,2365,28,35,r2560_c2304,False
2794,208,2574,2708,15,24,r2560_c2304,False
2795,4,2860,2802,1,13,r2560_c2304,False
2796,1877,2560,2639,124,31,r2560_c2304,False
2797,11050,2855,2586,89,174,r2560_c2304,False
2798,1168,2914,2344,54,39,r2560_c2304,False
2799,26,2943,2631,1,26,r2560_c2304,False
2800,995,2684,2518,54,35,r2560_c2304,False
2801,307,2867,2392,17,24,r2560_c2304,False
2802,5960,2832,2346,159,84,r2560_c2304,False
2803,1435,2838,2384,52,63,r2560_c2304,False
2804,1457,2669,2492,41,48,r2560_c2304,False
2805,704,2692,2492,45,28,r2560_c2304,False
2806,193,2647,2720,18,14,r2560_c2304,False
2807,32,2822,2393,14,10,r2560_c2304,False
2808,313,2691,2313,24,25,r2560_c2304,False
2809,455,2693,2705,24,31,r2560_c2304,False
2810,965,2732,2653,39,44,r2560_c2304,False
2811,1726,2855,2601,119,160,r2560_c2304,False
2812,360,2814,2533,30,20,r2560_c2304,False
2813,110,2950,2412,12,13,r2560_c2304,False
2814,279,2969,2393,24,22,r2560_c2304,False
2815,312,2758,2468,25,28,r2560_c2304,False
2816,670,2914,2417,37,25,r2560_c2304,False
2817,198,2684,2728,13,22,r2560_c2304,False
2818,2,2576,2450,1,2,r2560_c2304,False
2819,191,2679,2332,18,22,r2560_c2304,False
2820,2335,2698,2651,64,75,r2560_c2304,False
2821,91,2669,2304,22,5,r2560_c2304,False
2822,1293,2692,2617,36,63,r2560_c2304,False
2823,316,2910,2449,29,26,r2560_c2304,False
2824,33,2948,2671,6,9,r2560_c2304,False
2825,69,2958,2393,17,12,r2560_c2304,False
2826,96,2907,2440,14,13,r2560_c2304,False
2827,9,2693,2715,24,21,r2560_c2304,False
2828,73,2772,2605,20,12,r2560_c2304,False
2829,518,2688,2556,24,27,r2560_c2304,False
2830,2970,2788,2554,54,77,r2560_c2304,False
2831,65,2808,2541,12,15,r2560_c2304,False
2832,655,2910,2392,70,48,r2560_c2304,False
2833,53,2697,2375,16,5,r2560_c2304,False
2834,2631,2729,2551,64,100,r2560_c2304,False
2835,687,2681,2648,17,56,r2560_c2304,False
2836,540,2688,2584,24,37,r2560_c2304,False
2837,2414,2711,2539,39,95,r2560_c2304,False
2838,1459,2741,2498,28,88,r2560_c2304,False
2839,876,2711,2388,36,50,r2560_c2304,False
2840,765,2725,2446,36,33,r2560_c2304,False
2841,1112,2608,3256,49,31,r2560_c2816,False
2842,443,2766,3023,32,22,r2560_c2816,False
2843,331,2832,2843,25,21,r2560_c2816,False
2844,1172,2788,2832,33,53,r2560_c2816,False
2845,159,2624,3072,15,13,r2560_c2816,False
2846,96,2759,3060,10,13,r2560_c2816,False
2847,1477,2784,2953,32,67,r2560_c2816,False
2848,354,2709,3045,27,20,r2560_c2816,False
2849,275,2737,2996,21,22,r2560_c2816,False
2850,346,2749,3080,19,26,r2560_c2816,False
2851,1609,2683,3058,38,78,r2560_c2816,False
2852,699,2648,3169,48,24,r2560_c2816,False
2853,1118,2678,2854,40,37,r2560_c2816,False
2854,27,2610,3281,8,6,r2560_c2816,False
2855,186,2833,2851,25,21,r2560_c2816,False
2856,374,2673,2838,30,17,r2560_c2816,False
2857,136,2866,2881,10,20,r2560_c2816,False
2858,371,2864,2851,20,27,r2560_c2816,False
2859,149,2783,3049,15,15,r2560_c2816,False
2860,134,2775,3057,16,13,r2560_c2816,False
2861,720,2638,2831,33,29,r2560_c2816,False
2862,191,2827,2822,12,21,r2560_c2816,False
2863,487,2848,2827,23,38,r2560_c2816,False
2864,164,2749,3033,13,20,r2560_c2816,False
2865,146,2824,2905,12,16,r2560_c2816,False
2866,160,2791,2907,15,14,r2560_c2816,False
2867,170,2732,2976,12,21,r2560_c2816,False
2868,242,2751,2985,22,16,r2560_c2816,False
2869,64,2820,2817,8,10,r2560_c2816,False
2870,84,2755,3068,11,12,r2560_c2816,False
2871,139,2764,3034,32,15,r2560_c2816,False
2872,171,2746,3091,21,23,r2560_c2816,False
2873,29,2806,2865,10,13,r2560_c2816,False
2874,50,2709,3054,26,14,r2560_c2816,False
2875,87,2800,2948,18,13,r2560_c2816,False
